text,sentiment,stress_level
youthful,positive,low
i feel youthful,positive,low
zeal,positive,low
i feel zeal,positive,low
zenith,positive,low
i feel zenith,positive,low
zest,positive,low
i feel zest,positive,low
zippy,positive,low
i feel zippy,positive,low
2-faced,negative,high
i am 2-faced,negative,high
2-faces,negative,high
i am 2-faces,negative,high
abnormal,negative,high
i am abnormal,negative,high
abolish,negative,high
i am abolish,negative,high
abominable,negative,high
i am abominable,negative,high
abominably,negative,high
i am abominably,negative,high
abominate,negative,high
i am abominate,negative,high
abomination,negative,high
i am abomination,negative,high
abort,negative,high
i am abort,negative,high
aborted,negative,high
i am aborted,negative,high
aborts,negative,high
i am aborts,negative,high
abrade,negative,high
i am abrade,negative,high
abrasive,negative,high
i am abrasive,negative,high
abrupt,negative,high
i am abrupt,negative,high
abruptly,negative,high
i am abruptly,negative,high
abscond,negative,high
i am abscond,negative,high
absence,negative,high
i am absence,negative,high
absent-minded,negative,high
i am absent-minded,negative,high
absentee,negative,high
i am absentee,negative,high
absurd,negative,high
i am absurd,negative,high
absurdity,negative,high
i am absurdity,negative,high
absurdly,negative,high
i am absurdly,negative,high
absurdness,negative,high
i am absurdness,negative,high
abuse,negative,high
i am abuse,negative,high
abused,negative,high
i am abused,negative,high
abuses,negative,high
i am abuses,negative,high
abusive,negative,high
i am abusive,negative,high
abysmal,negative,high
i am abysmal,negative,high
abysmally,negative,high
i am abysmally,negative,high
abyss,negative,high
i am abyss,negative,high
accidental,negative,high
i am accidental,negative,high
accost,negative,high
i am accost,negative,high
accursed,negative,high
i am accursed,negative,high
accusation,negative,high
i am accusation,negative,high
accusations,negative,high
i am accusations,negative,high
accuse,negative,high
i am accuse,negative,high
accuses,negative,high
i am accuses,negative,high
accusing,negative,high
i am accusing,negative,high
accusingly,negative,high
i am accusingly,negative,high
acerbate,negative,high
i am acerbate,negative,high
acerbic,negative,high
i am acerbic,negative,high
acerbically,negative,high
i am acerbically,negative,high
ache,negative,high
i am ache,negative,high
ached,negative,high
i am ached,negative,high
aches,negative,high
i am aches,negative,high
achey,negative,high
i am achey,negative,high
aching,negative,high
i am aching,negative,high
acrid,negative,high
i am acrid,negative,high
acridly,negative,high
i am acridly,negative,high
acridness,negative,high
i am acridness,negative,high
acrimonious,negative,high
i am acrimonious,negative,high
acrimoniously,negative,high
i am acrimoniously,negative,high
acrimony,negative,high
i am acrimony,negative,high
adamant,negative,high
i am adamant,negative,high
adamantly,negative,high
i am adamantly,negative,high
addict,negative,high
i am addict,negative,high
addicted,negative,high
i am addicted,negative,high
addicting,negative,high
i am addicting,negative,high
addicts,negative,high
i am addicts,negative,high
admonish,negative,high
i am admonish,negative,high
admonisher,negative,high
i am admonisher,negative,high
admonishingly,negative,high
i am admonishingly,negative,high
admonishment,negative,high
i am admonishment,negative,high
admonition,negative,high
i am admonition,negative,high
adulterate,negative,high
i am adulterate,negative,high
adulterated,negative,high
i am adulterated,negative,high
adulteration,negative,high
i am adulteration,negative,high
adulterier,negative,high
i am adulterier,negative,high
adversarial,negative,high
i am adversarial,negative,high
adversary,negative,high
i am adversary,negative,high
adverse,negative,high
i am adverse,negative,high
adversity,negative,high
i am adversity,negative,high
afflict,negative,high
i am afflict,negative,high
affliction,negative,high
i am affliction,negative,high
afflictive,negative,high
i am afflictive,negative,high
affront,negative,high
i am affront,negative,high
afraid,negative,high
i am afraid,negative,high
aggravate,negative,high
i am aggravate,negative,high
aggravating,negative,high
i am aggravating,negative,high
aggravation,negative,high
i am aggravation,negative,high
aggression,negative,high
i am aggression,negative,high
aggressive,negative,high
i am aggressive,negative,high
aggressiveness,negative,high
i am aggressiveness,negative,high
aggressor,negative,high
i am aggressor,negative,high
aggrieve,negative,high
i am aggrieve,negative,high
aggrieved,negative,high
i am aggrieved,negative,high
aggrivation,negative,high
i am aggrivation,negative,high
aghast,negative,high
i am aghast,negative,high
agonies,negative,high
i am agonies,negative,high
agonize,negative,high
i am agonize,negative,high
agonizing,negative,high
i am agonizing,negative,high
agonizingly,negative,high
i am agonizingly,negative,high
agony,negative,high
i am agony,negative,high
aground,negative,high
i am aground,negative,high
ail,negative,high
i am ail,negative,high
ailing,negative,high
i am ailing,negative,high
ailment,negative,high
i am ailment,negative,high
aimless,negative,high
i am aimless,negative,high
alarm,negative,high
i am alarm,negative,high
alarmed,negative,high
i am alarmed,negative,high
alarming,negative,high
i am alarming,negative,high
alarmingly,negative,high
i am alarmingly,negative,high
alienate,negative,high
i am alienate,negative,high
alienated,negative,high
i am alienated,negative,high
alienation,negative,high
i am alienation,negative,high
allegation,negative,high
i am allegation,negative,high
allegations,negative,high
i am allegations,negative,high
allege,negative,high
i am allege,negative,high
allergic,negative,high
i am allergic,negative,high
allergies,negative,high
i am allergies,negative,high
allergy,negative,high
i am allergy,negative,high
aloof,negative,high
i am aloof,negative,high
altercation,negative,high
i am altercation,negative,high
ambiguity,negative,high
i am ambiguity,negative,high
ambiguous,negative,high
i am ambiguous,negative,high
ambivalence,negative,high
i am ambivalence,negative,high
ambivalent,negative,high
i am ambivalent,negative,high
ambush,negative,high
i am ambush,negative,high
amiss,negative,high
i am amiss,negative,high
amputate,negative,high
i am amputate,negative,high
anarchism,negative,high
i am anarchism,negative,high
anarchist,negative,high
i am anarchist,negative,high
anarchistic,negative,high
i am anarchistic,negative,high
anarchy,negative,high
i am anarchy,negative,high
anemic,negative,high
i am anemic,negative,high
anger,negative,high
i am anger,negative,high
angrily,negative,high
i am angrily,negative,high
angriness,negative,high
i am angriness,negative,high
angry,negative,high
i am angry,negative,high
anguish,negative,high
i am anguish,negative,high
animosity,negative,high
i am animosity,negative,high
annihilate,negative,high
i am annihilate,negative,high
annihilation,negative,high
i am annihilation,negative,high
annoy,negative,high
i am annoy,negative,high
annoyance,negative,high
i am annoyance,negative,high
annoyances,negative,high
i am annoyances,negative,high
annoyed,negative,high
i am annoyed,negative,high
annoying,negative,high
i am annoying,negative,high
annoyingly,negative,high
i am annoyingly,negative,high
annoys,negative,high
i am annoys,negative,high
anomalous,negative,high
i am anomalous,negative,high
anomaly,negative,high
i am anomaly,negative,high
antagonism,negative,high
i am antagonism,negative,high
antagonist,negative,high
i am antagonist,negative,high
antagonistic,negative,high
i am antagonistic,negative,high
antagonize,negative,high
i am antagonize,negative,high
anti-,negative,high
i am anti-,negative,high
anti-american,negative,high
i am anti-american,negative,high
anti-israeli,negative,high
i am anti-israeli,negative,high
anti-occupation,negative,high
i am anti-occupation,negative,high
anti-proliferation,negative,high
i am anti-proliferation,negative,high
anti-semites,negative,high
i am anti-semites,negative,high
anti-social,negative,high
i am anti-social,negative,high
anti-us,negative,high
i am anti-us,negative,high
anti-white,negative,high
i am anti-white,negative,high
antipathy,negative,high
i am antipathy,negative,high
antiquated,negative,high
i am antiquated,negative,high
antithetical,negative,high
i am antithetical,negative,high
anxieties,negative,high
i am anxieties,negative,high
anxiety,negative,high
i am anxiety,negative,high
anxious,negative,high
i am anxious,negative,high
anxiously,negative,high
i am anxiously,negative,high
anxiousness,negative,high
i am anxiousness,negative,high
apathetic,negative,high
i am apathetic,negative,high
apathetically,negative,high
i am apathetically,negative,high
apathy,negative,high
i am apathy,negative,high
apocalypse,negative,high
i am apocalypse,negative,high
apocalyptic,negative,high
i am apocalyptic,negative,high
apologist,negative,high
i am apologist,negative,high
apologists,negative,high
i am apologists,negative,high
appal,negative,high
i am appal,negative,high
appall,negative,high
i am appall,negative,high
appalled,negative,high
i am appalled,negative,high
appalling,negative,high
i am appalling,negative,high
appallingly,negative,high
i am appallingly,negative,high
apprehension,negative,high
i am apprehension,negative,high
apprehensions,negative,high
i am apprehensions,negative,high
apprehensive,negative,high
i am apprehensive,negative,high
apprehensively,negative,high
i am apprehensively,negative,high
arbitrary,negative,high
i am arbitrary,negative,high
arcane,negative,high
i am arcane,negative,high
archaic,negative,high
i am archaic,negative,high
arduous,negative,high
i am arduous,negative,high
arduously,negative,high
i am arduously,negative,high
argumentative,negative,high
i am argumentative,negative,high
arrogance,negative,high
i am arrogance,negative,high
arrogant,negative,high
i am arrogant,negative,high
arrogantly,negative,high
i am arrogantly,negative,high
ashamed,negative,high
i am ashamed,negative,high
asinine,negative,high
i am asinine,negative,high
asininely,negative,high
i am asininely,negative,high
asinininity,negative,high
i am asinininity,negative,high
askance,negative,high
i am askance,negative,high
asperse,negative,high
i am asperse,negative,high
aspersion,negative,high
i am aspersion,negative,high
aspersions,negative,high
i am aspersions,negative,high
assail,negative,high
i am assail,negative,high
assassin,negative,high
i am assassin,negative,high
assassinate,negative,high
i am assassinate,negative,high
assault,negative,high
i am assault,negative,high
assult,negative,high
i am assult,negative,high
astray,negative,high
i am astray,negative,high
asunder,negative,high
i am asunder,negative,high
atrocious,negative,high
i am atrocious,negative,high
atrocities,negative,high
i am atrocities,negative,high
atrocity,negative,high
i am atrocity,negative,high
atrophy,negative,high
i am atrophy,negative,high
attack,negative,high
i am attack,negative,high
attacks,negative,high
i am attacks,negative,high
audacious,negative,high
i am audacious,negative,high
audaciously,negative,high
i am audaciously,negative,high
audaciousness,negative,high
i am audaciousness,negative,high
audacity,negative,high
i am audacity,negative,high
audiciously,negative,high
i am audiciously,negative,high
austere,negative,high
i am austere,negative,high
